sampleid,field_or_museum,date_captured,method_pcr_q_pcr_histology,bd_positive,bd_load_ze_if_q_pcr,bd_its_copies,standard_strain_if_q_pcr,locality,simplified_locality,regulation_0_unreg_1_upstream_dam_2_downstream_dam,river_system_watershed,county,boylii_clade,sex_f_m_u,life_stage_a_j_m_t,svl_mm,weight_g,states,huc10,huc12,daylen_hr,capt_yr,capt_mon,noaa_clim_id,CLIMDIV,climdiv_name,pcpn_noaa,pdsi_noaa,phdi_noaa,pmdi_noaa,tmax_noaa,tmin_noaa,tmpc_noaa,spei12,spei24,areasqkm,areaacres,h12_name,hutype,humod,tohuc,NAME_HUC12,ECOREGION2013L3_1STCODE,STATE_MAJ_2013,N_INDEX_CDLNLCD11_PCT_WS,N_INDEX2_CDLNLCD11_PCT_WS,N_INDEX_CDLNLCD11_PCT_HAZ,N_INDEX2_CDLNLCD11_PCT_HAZ,DASYMETRIC_POPULATION_DEN_RZ,DASYMETRIC_POPULATION_DEN_WS,MINET_DEN,AG_HYDRIC_PCT_WS,DAM_STORAGE_RATIO,PCT_FOREST_REMAIN,PCT_WETLANDS_REMAINING,PCT_IMPERVIOUSNESS2011_MEAN_WS,ROAD_2015_STRM_X_DENS_WS,DAM_DENSITY_PER_KM_STRM,DITCH_DRAINAGE_WS_PCT,ROADS_ALL_DENSITY_2014_RZ,CROP_MH_URB_CDLNLCD11_PCT_RZ,NFHP15_HCI_LOCAL_WS,NRSA_AQUATIC_COND_MEAN,NRSA_AQUATIC_COND_OUTLET,STREAMLGTH_SUP_IMP_DIFF_PCTA,WBAREA_SUP_IMP_DIFF_PCTA,U_INDEX_CHG_2001_11_PCT_WS,U_INDEX2_CHG_2001_11_PCT_WS,U_INDEX_CHG_2001_11_PCT_RZ,U_INDEX2_CHG_2001_11_PCT_RZ,ICLUS_IC_DIFF_PCT,GAP_PROT_1_2_PCT_WS,AG_H2O_USE_05_WS,DOM_H2O_USE_MGD_2005_WS,IND_H2O_USE_MGD_WS,MEAN_WILDFIRE_RISK,HVH_WILDFIRE_RISK_PCT,elevation,elev_units,geomorph_name,comid
SPC1029,Museum,5/6/1950,qPCR,0,NA,NA,AAHL 98 1810/3 & CJB7,"USA; California; Ventura; Sespe Creek, 4 mi N Fillmore",Sespe,NA,NA,Ventura,S. Coast,NA,NA,NA,NA,CA,1807010207,1.80701E+11,13.68815163,1950,5,406011950,406,SOUTH COAST DRNG.,0.19,-1.84,-1.84,-1.84,69.9,46.2,58,-0.551670849,-0.978256285,91.14,22520.18,Boulder Creek-Sespe Creek,S,NM,1.80701E+11,Boulder Creek-Sespe Creek,8,CA,80.23843859,79.5885107,18.28193833,17.76337883,18.08,12.66,0,0.75,0,72.09119725,17.14285714,0.85,4.5765,0,1.7,3.44,3.111356947,4.84,42.60795456,NA,NA,NA,0,0,0,0,2.34,31.54010008,2.609306997,0.124229,3.70E-05,3.38,37,360.53,meters,Transverse Ranges,22522865
SPC103,Museum,8/11/1940,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,"San Gabriel Mtns, San Gabriel River",NA,NA,San Gabriel,Orange,S. Coast,NA,NA,NA,NA,CA,1807010607,1.80701E+11,13.53797228,1940,8,406011940,406,SOUTH COAST DRNG.,0,0.26,0.26,0.26,85,56.3,70.7,0.445030928,0.306363255,164.4,40623.11,San Pedro Bay,W,"LE,KA,GC,UA",OCEAN,San Pedro Bay,85,CA,0.613718609,0.082121134,0.600579228,0.070624175,0,1373.11,0,0,0,NA,NA,11.766,0,0,0,0.36,3.440328047,NA,NA,NA,-100,-100,0.03,0.04,0.02,0.02,0.54,1.346878746,0,6.878524,0.04616381,1,0,0,meters,Southern Coastline SubProvince,22524783
SPC1030,Museum,8/2/1968,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,"USA; California; Ventura; Sespe Creek, Ca. 10 mi NE Ojai",Sespe,NA,NA,Ventura,S. Coast,NA,NA,NA,NA,CA,1807010207,1.80701E+11,13.84151833,1968,8,406011968,406,SOUTH COAST DRNG.,0.06,-1.51,-1.51,-1.51,83.1,56.6,69.8,-0.679400444,0.525425017,150.04,37074.58,Piedra Blanca Creek-Sespe Creek,S,NM,1.80701E+11,Piedra Blanca Creek-Sespe Creek,8,CA,99.83204971,99.17824324,28.35840591,28.25343698,0,0.03,0,0,0,47.03281755,14.49135434,0.004,0,0,0,0,0,4.97,43.90163854,40.8,-100,NA,0,0,0,0,0.47,93.47389976,0,4.43E-04,0,2.95,27,869.68,meters,Coast Ranges,948070364
SPC1031,Museum,8/8/1954,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,"USA; California; Ventura; Sespe Creek, 4 mi N Fillmore",Sespe,NA,NA,Ventura,S. Coast,NA,NA,NA,NA,CA,1807010207,1.80701E+11,13.69562492,1954,8,406011954,406,SOUTH COAST DRNG.,0.02,-0.55,-0.55,-0.55,82.3,55.5,68.9,-0.236419976,-0.718770862,91.14,22520.18,Boulder Creek-Sespe Creek,S,NM,1.80701E+11,Boulder Creek-Sespe Creek,8,CA,80.23843859,79.5885107,18.28193833,17.76337883,18.08,12.66,0,0.75,0,72.09119725,17.14285714,0.85,4.5765,0,1.7,3.44,3.111356947,4.84,42.60795456,NA,NA,NA,0,0,0,0,2.34,31.54010008,2.609306997,0.124229,3.70E-05,3.38,37,360.53,meters,Transverse Ranges,22522973
SPC1033,Museum,9/6/1954,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,"USA; California; Ventura; Sespe Creek, on Hwy 399",Sespe,NA,NA,Ventura,S. Coast,NA,NA,NA,NA,CA,1807010207,1.80701E+11,12.76056754,1954,9,406011954,406,SOUTH COAST DRNG.,0.05,-0.7,-0.7,-0.7,82.7,52.7,67.7,-0.400570244,-1.00117588,127.5,31506.23,Tule Creek-Sespe Creek,S,NM,1.80701E+11,Tule Creek-Sespe Creek,8,CA,98.69346095,98.37864927,29.22807612,29.17584279,0.06,0.45,0,0,0,72.48346493,23.18538295,0.041,0.6745,0,0,0.53,7.06E-04,4.85,42.40974298,35.93333333,-100,NA,0,0.04,0,0.02,1.04,37.33000176,0,0.006391,0,3.83,62,1022.67,meters,Coast Ranges,22522865
SPC1034,Museum,8/2/1968,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,"USA; California; Ventura; Sespe Creek, Ca. 10 mi NE Ojai",Sespe,NA,NA,Ventura,S. Coast,NA,NA,NA,NA,CA,1807010207,1.80701E+11,13.84151833,1968,8,406011968,406,SOUTH COAST DRNG.,0.06,-1.51,-1.51,-1.51,83.1,56.6,69.8,-0.679400444,0.525425017,150.04,37074.58,Piedra Blanca Creek-Sespe Creek,S,NM,1.80701E+11,Piedra Blanca Creek-Sespe Creek,8,CA,99.83204971,99.17824324,28.35840591,28.25343698,0,0.03,0,0,0,47.03281755,14.49135434,0.004,0,0,0,0,0,4.97,43.90163854,40.8,-100,NA,0,0,0,0,0.47,93.47389976,0,4.43E-04,0,2.95,27,869.68,meters,Coast Ranges,22524611
SPC1036,Museum,3/21/1963,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,USA; California; Ventura; Sespe Canyon,Sespe,NA,NA,Ventura,S. Coast,NA,NA,NA,NA,CA,1807010207,1.80701E+11,12.12724808,1963,3,406011963,406,SOUTH COAST DRNG.,2.69,-2.88,-2.88,-2.88,61.6,38.7,50.2,-1.295168996,-0.055294666,91.14,22520.18,Boulder Creek-Sespe Creek,S,NM,1.80701E+11,Boulder Creek-Sespe Creek,8,CA,80.23843859,79.5885107,18.28193833,17.76337883,18.08,12.66,0,0.75,0,72.09119725,17.14285714,0.85,4.5765,0,1.7,3.44,3.111356947,4.84,42.60795456,NA,NA,NA,0,0,0,0,2.34,31.54010008,2.609306997,0.124229,3.70E-05,3.38,37,291.59,meters,Transverse Ranges,22522865
SPC104,Museum,8/11/1940,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,"San Gabriel River, San Gabriel Mts, Calif.",NA,NA,San Gabriel,Orange,S. Coast,NA,NA,NA,NA,CA,1807010607,1.80701E+11,13.53797228,1940,8,406011940,406,SOUTH COAST DRNG.,0,0.26,0.26,0.26,85,56.3,70.7,0.445030928,0.306363255,164.4,40623.11,San Pedro Bay,W,"LE,KA,GC,UA",OCEAN,San Pedro Bay,85,CA,0.613718609,0.082121134,0.600579228,0.070624175,0,1373.11,0,0,0,NA,NA,11.766,0,0,0,0.36,3.440328047,NA,NA,NA,-100,-100,0.03,0.04,0.02,0.02,0.54,1.346878746,0,6.878524,0.04616381,1,0,0,meters,Southern Coastline SubProvince,22522865
SPC105,Museum,8/11/1940,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,"San Gabriel Mtns, San Gabriel River",NA,NA,San Gabriel,Orange,S. Coast,NA,NA,NA,NA,CA,1807010607,1.80701E+11,13.53797228,1940,8,406011940,406,SOUTH COAST DRNG.,0,0.26,0.26,0.26,85,56.3,70.7,0.445030928,0.306363255,164.4,40623.11,San Pedro Bay,W,"LE,KA,GC,UA",OCEAN,San Pedro Bay,85,CA,0.613718609,0.082121134,0.600579228,0.070624175,0,1373.11,0,0,0,NA,NA,11.766,0,0,0,0.36,3.440328047,NA,NA,NA,-100,-100,0.03,0.04,0.02,0.02,0.54,1.346878746,0,6.878524,0.04616381,1,0,0,meters,Southern Coastline SubProvince,17569617
SPC1058,Museum,5/5/1963,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Lopez Canyon,NA,NA,NA,San Luis Obispo,S. Coast,NA,NA,NA,NA,CA,1806000606,1.806E+11,13.70276752,1963,5,404011963,404,CENTRAL COAST DRNG.,0.54,2.09,2.09,2.09,69.2,47.1,58.2,0.381842345,0.704129755,82.97,20501.45,Lopez Canyon,S,"DM,RS",1.806E+11,Lopez Canyon,6,CA,97.50116591,97.41440083,18.12522369,18.11763175,0,0.35,0,0.04,0,94.60711465,58.46568774,0.04,2.3137,0,0,1.01,0.002169127,4.89,64.89521254,NA,NA,NA,0,0,0,0,0,46.80289844,0.00805,0.002067,0.001378,3.84,66,168.47,meters,Coast Ranges,17569617
SPC1059,Museum,5/5/1963,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Lopez Canyon,NA,NA,NA,San Luis Obispo,S. Coast,NA,NA,NA,NA,CA,1806000606,1.806E+11,13.70276752,1963,5,404011963,404,CENTRAL COAST DRNG.,0.54,2.09,2.09,2.09,69.2,47.1,58.2,0.381842345,0.704129755,82.97,20501.45,Lopez Canyon,S,"DM,RS",1.806E+11,Lopez Canyon,6,CA,97.50116591,97.41440083,18.12522369,18.11763175,0,0.35,0,0.04,0,94.60711465,58.46568774,0.04,2.3137,0,0,1.01,0.002169127,4.89,64.89521254,NA,NA,NA,0,0,0,0,0,46.80289844,0.00805,0.002067,0.001378,3.84,66,168.47,meters,Coast Ranges,22522845
SPC106,Museum,8/11/1940,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,"San Gabriel Mtns, San Gabriel River",NA,NA,San Gabriel,Orange,S. Coast,NA,NA,NA,NA,CA,1807010607,1.80701E+11,13.53797228,1940,8,406011940,406,SOUTH COAST DRNG.,0,0.26,0.26,0.26,85,56.3,70.7,0.445030928,0.306363255,164.4,40623.11,San Pedro Bay,W,"LE,KA,GC,UA",OCEAN,San Pedro Bay,85,CA,0.613718609,0.082121134,0.600579228,0.070624175,0,1373.11,0,0,0,NA,NA,11.766,0,0,0,0.36,3.440328047,NA,NA,NA,-100,-100,0.03,0.04,0.02,0.02,0.54,1.346878746,0,6.878524,0.04616381,1,0,0,meters,Southern Coastline SubProvince,22522845
SPC1060,Museum,5/5/1963,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Lopez Canyon,NA,NA,NA,San Luis Obispo,S. Coast,NA,NA,NA,NA,CA,1806000606,1.806E+11,13.70276752,1963,5,404011963,404,CENTRAL COAST DRNG.,0.54,2.09,2.09,2.09,69.2,47.1,58.2,0.381842345,0.704129755,82.97,20501.45,Lopez Canyon,S,"DM,RS",1.806E+11,Lopez Canyon,6,CA,97.50116591,97.41440083,18.12522369,18.11763175,0,0.35,0,0.04,0,94.60711465,58.46568774,0.04,2.3137,0,0,1.01,0.002169127,4.89,64.89521254,NA,NA,NA,0,0,0,0,0,46.80289844,0.00805,0.002067,0.001378,3.84,66,168.47,meters,Coast Ranges,22524647
SPC1061,Museum,5/5/1963,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Lopez Canyon,NA,NA,NA,San Luis Obispo,S. Coast,NA,NA,NA,NA,CA,1806000606,1.806E+11,13.70276752,1963,5,404011963,404,CENTRAL COAST DRNG.,0.54,2.09,2.09,2.09,69.2,47.1,58.2,0.381842345,0.704129755,82.97,20501.45,Lopez Canyon,S,"DM,RS",1.806E+11,Lopez Canyon,6,CA,97.50116591,97.41440083,18.12522369,18.11763175,0,0.35,0,0.04,0,94.60711465,58.46568774,0.04,2.3137,0,0,1.01,0.002169127,4.89,64.89521254,NA,NA,NA,0,0,0,0,0,46.80289844,0.00805,0.002067,0.001378,3.84,66,168.47,meters,Coast Ranges,22522865
SPC1062,Museum,5/5/1963,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Lopez Canyon,NA,NA,NA,San Luis Obispo,S. Coast,NA,NA,NA,NA,CA,1806000606,1.806E+11,13.70276752,1963,5,404011963,404,CENTRAL COAST DRNG.,0.54,2.09,2.09,2.09,69.2,47.1,58.2,0.381842345,0.704129755,82.97,20501.45,Lopez Canyon,S,"DM,RS",1.806E+11,Lopez Canyon,6,CA,97.50116591,97.41440083,18.12522369,18.11763175,0,0.35,0,0.04,0,94.60711465,58.46568774,0.04,2.3137,0,0,1.01,0.002169127,4.89,64.89521254,NA,NA,NA,0,0,0,0,0,46.80289844,0.00805,0.002067,0.001378,3.84,66,168.47,meters,Coast Ranges,22522853
SPC107,Museum,6/26/1969,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,"San Gabriel Mtns, Bear Creek, 0.25 mi N of West Fork San Gabriel River",NA,NA,NA,Los Angeles,S. Coast,NA,NA,NA,NA,CA,1807010602,1.80701E+11,14.4373249,1969,6,406011969,406,SOUTH COAST DRNG.,0.06,3.48,3.48,3.48,73.1,53.6,63.3,2.035762072,1.445222259,72.87,18007.29,Bear Creek,S,NM,1.80701E+11,Bear Creek,8,CA,98.95980036,97.74046895,24.11978356,23.89000074,0,0.03,0,0,0,67.60359023,39.45386064,0.105,0.0824,0,0,0.08,0.001235391,4.84,64.80009735,63.46666667,NA,NA,0,0,0,0,0,92.4337006,0,2.29E-04,0,4.46,89,509.79,meters,Transverse Ranges,22524611
SPC108,Museum,6/26/1969,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,"San Gabriel Mtns, Bear Creek, 0.25 mi N of West Fork San Gabriel River",NA,NA,NA,Los Angeles,S. Coast,NA,NA,NA,NA,CA,1807010602,1.80701E+11,14.4373249,1969,6,406011969,406,SOUTH COAST DRNG.,0.06,3.48,3.48,3.48,73.1,53.6,63.3,2.035762072,1.445222259,72.87,18007.29,Bear Creek,S,NM,1.80701E+11,Bear Creek,8,CA,98.95980036,97.74046895,24.11978356,23.89000074,0,0.03,0,0,0,67.60359023,39.45386064,0.105,0.0824,0,0,0.08,0.001235391,4.84,64.80009735,63.46666667,NA,NA,0,0,0,0,0,92.4337006,0,2.29E-04,0,4.46,89,509.79,meters,Transverse Ranges,22524611
SPC1209,Museum,4/6/1999,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,"USA; California; San Luis Obispo; Little Pico Creek at Hwy 1, 10.0 km NW Cambria",NA,NA,NA,San Luis Obispo,S. Coast,NA,NA,NA,NA,CA,1806000604,1.806E+11,12.72848536,1999,4,404011999,404,CENTRAL COAST DRNG.,2.04,0.41,2.77,1.83,64.5,40.8,52.6,0.134963855,1.653754354,301.11,74405.69,Little Pico Creek-Frontal Pacific Ocean,F,NM,OCEAN,Little Pico Creek-Frontal Pacific Ocean,6,CA,34.06739894,33.99626392,11.04625271,10.97511769,0,7.78,0,0.009479706,0,63.07967494,40.09720535,0.424,0.2856,0,0,0.2,0.202047374,4.95,54.55170921,NA,NA,NA,0,0,0,0,0.06,5.69E-04,9.68E-04,0.078567,0,2.64,9,2.81,meters,Northern Coastline SubProvince,22522865
SPC1232,Museum,7/14/1933,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,"Santa Ynez Mountain, Bear Canyon",NA,NA,NA,Santa Barbara,S. Coast,NA,NA,NA,NA,CA,1806001004,1.806E+11,14.28349451,1933,7,406011933,406,SOUTH COAST DRNG.,0.07,0.94,0.94,0.94,85,57.3,71.2,-0.716044366,-0.165743425,134.16,33150.5,Kelly Creek-Santa Ynez River,S,"RS,AD",1.806E+11,Kelly Creek-Santa Ynez River,6,CA,93.54860352,93.42448659,28.55896896,28.50395497,0.19,1.68,0,0.44,0,80.58554367,33.9246391,0.097,2.6314,0,0.1,1.79,0.027506994,4.87,44.21301601,NA,NA,NA,0,0,0,0,0.58,0,0,0.020486,0,3.52,47,282.07,meters,Transverse Ranges,17569617
SPC1480,Museum,6/22/1950,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,"USA; California; Monterey; 0.7 mi N Big Sur Post Office, Sur River; Hwy 1",NA,NA,NA,Monterey,S. Coast,NA,NA,NA,NA,CA,1806000603,1.806E+11,14.63410796,1950,6,404011950,404,CENTRAL COAST DRNG.,0.02,0.3,-0.8,-0.09,76.7,48.6,62.6,-0.178858384,-0.281365663,151.27,37378.96,Big Sur River,S,NM,1.806E+11,Big Sur River,6,CA,97.87117579,97.6849483,22.12715828,22.10811904,0,2.65,0,0.08,0,50.42788376,40.72164948,0.119,1.071,0,0,1.14,0.060687554,4.78,74.82717591,63.63333333,NA,NA,0,0,0,0,0.48,76.30500026,0,0.028777,1.62E-04,2.49,20,21.61,meters,Coast Ranges,22522853
SPC1481,Museum,8/2/1968,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,USA; California; Monterey; Big Sur,Big Sur,NA,Big Sur,Monterey,S. Coast,NA,NA,NA,NA,CA,1806000603,1.806E+11,13.95825838,1968,8,404011968,404,CENTRAL COAST DRNG.,0.09,-2.24,-2.24,-2.24,82.3,53.3,67.8,-1.047303796,0.580405056,151.27,37378.96,Big Sur River,S,NM,1.806E+11,Big Sur River,6,CA,97.87117579,97.6849483,22.12715828,22.10811904,0,2.65,0,0.08,0,50.42788376,40.72164948,0.119,1.071,0,0,1.14,0.060687554,4.78,74.82717591,63.63333333,NA,NA,0,0,0,0,0.48,76.30500026,0,0.028777,1.62E-04,2.49,20,45.85,meters,Coast Ranges,22524611
SPC1482,Museum,6/22/1950,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,"USA; California; Monterey; 0.7 mi N Big Sur Post Office, Sur River; Hwy 1",NA,NA,NA,Monterey,S. Coast,NA,NA,NA,NA,CA,1806000603,1.806E+11,14.63410796,1950,6,404011950,404,CENTRAL COAST DRNG.,0.02,0.3,-0.8,-0.09,76.7,48.6,62.6,-0.178858384,-0.281365663,151.27,37378.96,Big Sur River,S,NM,1.806E+11,Big Sur River,6,CA,97.87117579,97.6849483,22.12715828,22.10811904,0,2.65,0,0.08,0,50.42788376,40.72164948,0.119,1.071,0,0,1.14,0.060687554,4.78,74.82717591,63.63333333,NA,NA,0,0,0,0,0.48,76.30500026,0,0.028777,1.62E-04,2.49,20,21.61,meters,Coast Ranges,22522845
SPC1483,Museum,7/23/2002,qPCR,1,NA,NA,AAHL 98 1810/3 & CJB7,"USA; California; Monterey; San Carpoforo Creek at Forest Service campground ""San Carpoforo Creek""",San Carpoforo,NA,San Carpoforo,Monterey,S. Coast,NA,NA,NA,NA,CA,1806000603,1.806E+11,14.2092978,2002,7,404012002,404,CENTRAL COAST DRNG.,0,-1.46,-1.46,-1.33,85.2,55,70.1,-0.151408851,-0.271000057,92.41,22835.18,San Carpoforo Creek,S,NM,1.806E+11,San Carpoforo Creek,6,CA,99.42154877,99.42154877,21.95874883,21.95874883,0.3,0.1,0,0.07,0,91.55521844,52.04428368,0.034,0.3679,0,0,0.39,0.096408538,4.99,64.46152777,62.26666667,NA,NA,0,0,0,0,0.01,44.92650226,0.001288,6.84E-04,0,3.33,44,207.82,meters,Coast Ranges,22522865
SPC1514,Museum,7/24/1938,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Pinnacles National Monument,NA,NA,NA,San Benito,C. Coast,NA,NA,NA,NA,CA,1806000512,1.806E+11,14.2407469,1938,7,404011938,404,CENTRAL COAST DRNG.,0.01,2.98,2.98,2.98,84.6,53.9,69.2,1.161409736,1.038968563,82.16,20301.33,Upper Chalone Creek,S,NM,1.806E+11,Upper Chalone Creek,6,CA,98.95163499,98.67995837,27.18957112,27.03182341,0,0.51,0,0,0,60.34371716,4.783393502,0.034,2.5683,0,0,1.24,0.00109547,4.82,NA,NA,NA,NA,0,0,0,0,0.45,0,0,0.003632,0,4.4,78,678.74,meters,Coast Ranges,22524783
SPC1515,Museum,7/24/1938,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Pinnacles National Monument,NA,NA,NA,San Benito,C. Coast,NA,NA,NA,NA,CA,1806000512,1.806E+11,14.2407469,1938,7,404011938,404,CENTRAL COAST DRNG.,0.01,2.98,2.98,2.98,84.6,53.9,69.2,1.161409736,1.038968563,82.16,20301.33,Upper Chalone Creek,S,NM,1.806E+11,Upper Chalone Creek,6,CA,98.95163499,98.67995837,27.18957112,27.03182341,0,0.51,0,0,0,60.34371716,4.783393502,0.034,2.5683,0,0,1.24,0.00109547,4.82,NA,NA,NA,NA,0,0,0,0,0.45,0,0,0.003632,0,4.4,78,678.74,meters,Coast Ranges,22525181
SPC1516,Museum,7/24/1938,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Pinnacles National Monument,NA,NA,NA,San Benito,C. Coast,NA,NA,NA,NA,CA,1806000512,1.806E+11,14.2407469,1938,7,404011938,404,CENTRAL COAST DRNG.,0.01,2.98,2.98,2.98,84.6,53.9,69.2,1.161409736,1.038968563,82.16,20301.33,Upper Chalone Creek,S,NM,1.806E+11,Upper Chalone Creek,6,CA,98.95163499,98.67995837,27.18957112,27.03182341,0,0.51,0,0,0,60.34371716,4.783393502,0.034,2.5683,0,0,1.24,0.00109547,4.82,NA,NA,NA,NA,0,0,0,0,0.45,0,0,0.003632,0,4.4,78,678.74,meters,Coast Ranges,22522865
SPC1517,Museum,7/24/1938,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Pinnacles National Monument,NA,NA,NA,San Benito,C. Coast,NA,NA,NA,NA,CA,1806000512,1.806E+11,14.2407469,1938,7,404011938,404,CENTRAL COAST DRNG.,0.01,2.98,2.98,2.98,84.6,53.9,69.2,1.161409736,1.038968563,82.16,20301.33,Upper Chalone Creek,S,NM,1.806E+11,Upper Chalone Creek,6,CA,98.95163499,98.67995837,27.18957112,27.03182341,0,0.51,0,0,0,60.34371716,4.783393502,0.034,2.5683,0,0,1.24,0.00109547,4.82,NA,NA,NA,NA,0,0,0,0,0.45,0,0,0.003632,0,4.4,78,678.74,meters,Coast Ranges,17569617
SPC1518,Museum,7/24/1938,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Pinnacles National Monument,NA,NA,NA,San Benito,C. Coast,NA,NA,NA,NA,CA,1806000512,1.806E+11,14.2407469,1938,7,404011938,404,CENTRAL COAST DRNG.,0.01,2.98,2.98,2.98,84.6,53.9,69.2,1.161409736,1.038968563,82.16,20301.33,Upper Chalone Creek,S,NM,1.806E+11,Upper Chalone Creek,6,CA,98.95163499,98.67995837,27.18957112,27.03182341,0,0.51,0,0,0,60.34371716,4.783393502,0.034,2.5683,0,0,1.24,0.00109547,4.82,NA,NA,NA,NA,0,0,0,0,0.45,0,0,0.003632,0,4.4,78,678.74,meters,Coast Ranges,22522865
SPC1519,Museum,7/24/1938,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Pinnacles National Monument,NA,NA,NA,San Benito,C. Coast,NA,NA,NA,NA,CA,1806000512,1.806E+11,14.2407469,1938,7,404011938,404,CENTRAL COAST DRNG.,0.01,2.98,2.98,2.98,84.6,53.9,69.2,1.161409736,1.038968563,82.16,20301.33,Upper Chalone Creek,S,NM,1.806E+11,Upper Chalone Creek,6,CA,98.95163499,98.67995837,27.18957112,27.03182341,0,0.51,0,0,0,60.34371716,4.783393502,0.034,2.5683,0,0,1.24,0.00109547,4.82,NA,NA,NA,NA,0,0,0,0,0.45,0,0,0.003632,0,4.4,78,678.74,meters,Coast Ranges,22522865
SPC1520,Museum,7/24/1938,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Pinnacles National Monument,NA,NA,NA,San Benito,C. Coast,NA,NA,NA,NA,CA,1806000512,1.806E+11,14.2407469,1938,7,404011938,404,CENTRAL COAST DRNG.,0.01,2.98,2.98,2.98,84.6,53.9,69.2,1.161409736,1.038968563,82.16,20301.33,Upper Chalone Creek,S,NM,1.806E+11,Upper Chalone Creek,6,CA,98.95163499,98.67995837,27.18957112,27.03182341,0,0.51,0,0,0,60.34371716,4.783393502,0.034,2.5683,0,0,1.24,0.00109547,4.82,NA,NA,NA,NA,0,0,0,0,0.45,0,0,0.003632,0,4.4,78,678.74,meters,Coast Ranges,22522845
SPC1521,Museum,7/24/1938,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Pinnacles National Monument,NA,NA,NA,San Benito,C. Coast,NA,NA,NA,NA,CA,1806000512,1.806E+11,14.2407469,1938,7,404011938,404,CENTRAL COAST DRNG.,0.01,2.98,2.98,2.98,84.6,53.9,69.2,1.161409736,1.038968563,82.16,20301.33,Upper Chalone Creek,S,NM,1.806E+11,Upper Chalone Creek,6,CA,98.95163499,98.67995837,27.18957112,27.03182341,0,0.51,0,0,0,60.34371716,4.783393502,0.034,2.5683,0,0,1.24,0.00109547,4.82,NA,NA,NA,NA,0,0,0,0,0.45,0,0,0.003632,0,4.4,78,678.74,meters,Coast Ranges,22522845
SPC1522,Museum,7/24/1938,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Pinnacles National Monument,NA,NA,NA,San Benito,C. Coast,NA,NA,NA,NA,CA,1806000512,1.806E+11,14.2407469,1938,7,404011938,404,CENTRAL COAST DRNG.,0.01,2.98,2.98,2.98,84.6,53.9,69.2,1.161409736,1.038968563,82.16,20301.33,Upper Chalone Creek,S,NM,1.806E+11,Upper Chalone Creek,6,CA,98.95163499,98.67995837,27.18957112,27.03182341,0,0.51,0,0,0,60.34371716,4.783393502,0.034,2.5683,0,0,1.24,0.00109547,4.82,NA,NA,NA,NA,0,0,0,0,0.45,0,0,0.003632,0,4.4,78,678.74,meters,Coast Ranges,17569617
SPC1523,Museum,7/24/1938,qPCR,0,0,NA,AAHL 98 1810/3 & CJB7,Pinnacles National Monument,NA,NA,NA,San Benito,C. Coast,NA,NA,NA,NA,CA,1806000512,1.806E+11,14.2407469,1938,7,404011938,404,CENTRAL COAST DRNG.,0.01,2.98,2.98,2.98,84.6,53.9,69.2,1.161409736,1.038968563,82.16,20301.33,Upper Chalone Creek,S,NM,1.806E+11,Upper Chalone Creek,6,CA,98.95163499,98.67995837,27.18957112,27.03182341,0,0.51,0,0,0,60.34371716,4.783393502,0.034,2.5683,0,0,1.24,0.00109547,4.82,NA,NA,NA,NA,0,0,0,0,0.45,0,0,0.003632,0,4.4,78,678.74,meters,Coast Ranges,22524631
