id_code_in_source_dataset,entered_by,source_of_data_literature_contact,contact_person_or_citation,species_genus_sp,field_or_museum,date_captured,month_captured,month_number,method_pcr_q_pcr_histology,bd_positive_blank_or_1,bd_negative_blank_or_1,bd_load_ze_if_q_pcr,standard_strain_if_q_pcr,notes_on_methods,locality,simplified_locality,regulation_0_none_1_dam_upstream_or_2_dam_or_reservoir_downstream,river_system_watershed,county,boylii_clade,location_moved_1_if_yes,dubious_location_1_if_yes,note_on_location,palmer_z_index,phdi,pdsi,sex_f_m_u,life_stage_a_j_m_t,svl_mm,weight_g,notes,recap_y_n,identifier_if_recap,does_local_population_density_data_exist_for_this_site_y_n,utm_easting,utm_northing,ct,monthly_average_precip
SPC033,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,4/10/1960,-306979200,4,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Santa Cruz Creek near Santa Cruz Guard Station (US Forest Service),NA,NULL,NA,Santa Barbara,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC035,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,4/10/1960,-306979200,4,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Santa Cruz Creek near Santa Cruz Guard Station (US Forest Service),NA,NULL,NA,Santa Barbara,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC036,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,4/10/1960,-306979200,4,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Santa Cruz Creek near Santa Cruz Guard Station (US Forest Service),NA,NULL,NA,Santa Barbara,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC037,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,4/10/1960,-306979200,4,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Santa Cruz Creek near Santa Cruz Guard Station (US Forest Service),NA,NULL,NA,Santa Barbara,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC039,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,4/10/1960,-306979200,4,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Santa Cruz Creek near Santa Cruz Guard Station (US Forest Service),NA,NULL,NA,Santa Barbara,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC040,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,4/10/1960,-306979200,4,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Santa Cruz Creek near Santa Cruz Guard Station (US Forest Service),NA,NULL,NA,Santa Barbara,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC097,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/15/1949,-648432000,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","10.1 mi N of Piru, Piru Creek",Piru,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC099,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/22/1949,-647827200,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Lion Canyon and Sespe Creek,Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC100,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,9/2/1914,-1746144000,9,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","Nordhoff, Sespe Canyon 15mi N",NA,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1001,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,4/3/1954,-496972800,4,qPCR,1,NA,NA,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe River, ent. Pine Creek; North of Fillmore",NA,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1004,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,5/6/1950,-620352000,5,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe Creek, 4 mi N Fillmore",Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1007,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/2/1968,-44668800,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe Creek, Ca. 10 mi NE Ojai",Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC101,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,6/12/1961,-2.70E+08,6,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","Santa Ynez River, at Juncal Campground",NA,NULL,NA,Santa Barbara,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1010,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,5/6/1950,-620352000,5,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe Creek, 4 mi N Fillmore",Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1013,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,5/6/1950,-620352000,5,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe Creek, 4 mi N Fillmore",Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1016,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,9/6/1954,-483494400,9,qPCR,NA,1,NA,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe Creek, on Hwy 399",Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1018,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,4/3/1954,-496972800,4,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe River, ent. Pine Creek; North of Fillmore",NA,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1021,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/2/1968,-44668800,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe Creek, Ca. 10 mi NE Ojai",Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1023,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/2/1968,-44668800,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe Creek, Ca. 10 mi NE Ojai",Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1025,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,2/20/1954,-500601600,2,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",USA; California; Ventura; 7 mi N Wheeler Hot Springs,NA,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1027,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/2/1968,-44668800,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe Creek, Ca. 10 mi NE Ojai",Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1029,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,5/6/1950,-620352000,5,qPCR,NA,1,NA,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe Creek, 4 mi N Fillmore",Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC103,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/11/1940,-927504000,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","San Gabriel Mtns, San Gabriel River",NA,NULL,San Gabriel,Orange,SW,NA,NA,NA,mid-range (-1.24 - 0.99),mid-range (-1.99 - 1.99),mid-range (-1.99 - 1.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1030,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/2/1968,-44668800,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe Creek, Ca. 10 mi NE Ojai",Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1031,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/8/1954,-4.86E+08,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe Creek, 4 mi N Fillmore",Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1033,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,9/6/1954,-483494400,9,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe Creek, on Hwy 399",Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1034,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/2/1968,-44668800,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","USA; California; Ventura; Sespe Creek, Ca. 10 mi NE Ojai",Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1036,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,3/21/1963,-214099200,3,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",USA; California; Ventura; Sespe Canyon,Sespe,NULL,NA,Ventura,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC104,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/11/1940,-927504000,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","San Gabriel River, San Gabriel Mts, Calif.",NA,NULL,San Gabriel,Orange,SW,NA,NA,NA,mid-range (-1.24 - 0.99),mid-range (-1.99 - 1.99),mid-range (-1.99 - 1.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC105,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/11/1940,-927504000,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","San Gabriel Mtns, San Gabriel River",NA,NULL,San Gabriel,Orange,SW,NA,NA,NA,mid-range (-1.24 - 0.99),mid-range (-1.99 - 1.99),mid-range (-1.99 - 1.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1058,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,5/5/1963,-210211200,5,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Lopez Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC1059,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,5/5/1963,-210211200,5,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.",Lopez Canyon,NA,NULL,NA,San Luis Obispo,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPC106,AJA,literature,Adams et al. 2017 Ecology and Evolution,Rana boylii,Museum,8/11/1940,-927504000,8,qPCR,NA,1,0,AAHL 98 1810/3 & CJB7,"DNA standards were provided by the Australian Animal Health Laboratory, CSIRO Livestock Industries, Victoria, Australia (isolate AAHL 98 1810/3, from Australia), or developed by MHT (isolate CJB7, from California). Standards developed by MHT were quality controlled for equivalent standard quantification to isolate AAHL 98 1810/3 prior to use in qPCR using a protocol provided by the Hyatt laboratory. The Hyatt standard Bd DNA protocol was followed precisely, and new standards were run concurrently with Hyatt standards.","San Gabriel Mtns, San Gabriel River",NA,NULL,San Gabriel,Orange,SW,NA,NA,NA,mid-range (-1.24 - 0.99),mid-range (-1.99 - 1.99),mid-range (-1.99 - 1.99),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
